date,restaurant_id,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,labor_cost,productivity_per_hour,personnel_cost_ratio
2024-04-22,R0022,cloudy,9.4,0,163,45,118,18.22,2969.44,55.17,822.14,53.82,0.2769
2024-04-22,R0015,sunny,15.1,0,241,31,210,13.53,3260.37,42.47,588.06,76.76,0.1804
2024-04-22,R0040,sunny,10.5,0,382,80,302,15.81,6037.87,62.76,1182.64,96.2,0.1959
2024-04-22,R0002,cloudy,12.2,0,195,64,131,11.2,2184.64,24.63,329.21,88.71,0.1507
2024-04-22,R0048,sunny,7.7,0,153,29,124,12.93,1978.38,20.86,309.44,94.84,0.1564
2024-04-22,R0041,cloudy,3.3,0,194,24,170,13.17,2555.2,31.5,402.91,81.11,0.1577
2024-04-22,R0047,rainy,8.7,0,218,49,169,15.41,3359.05,45.35,752.26,74.06,0.224
2024-04-22,R0001,cloudy,11.6,0,290,90,200,15.95,4626.69,69.93,839.19,66.16,0.1814
2024-04-22,R0058,cloudy,12.7,1,407,92,315,12.34,5022.93,69.82,1093.77,71.94,0.2178
2024-04-22,R0026,cloudy,11.3,0,378,107,271,14.68,5549.7,117.48,1530.28,47.24,0.2757
2024-04-22,R0009,sunny,17.9,0,381,66,315,13.9,5294.01,57.51,989.01,92.05,0.1868
2024-04-22,R0018,sunny,17.4,0,151,55,96,10.05,1518.22,13.31,173.07,114.1,0.114
2024-04-22,R0044,sunny,15.4,0,229,26,203,11.98,2743.37,36.81,521.86,74.52,0.1902
2024-04-22,R0014,cloudy,6.1,0,246,47,199,10.95,2692.91,38.79,668.13,69.43,0.2481
2024-04-22,R0012,cloudy,11.6,0,195,75,120,15.1,2944.72,35.24,608.95,83.55,0.2068
2024-04-22,R0045,cloudy,4.6,0,132,33,99,20.41,2694.21,44.16,542.4,61.0,0.2013
2024-04-22,R0029,sunny,17.6,0,297,86,211,13.22,3926.16,56.09,1007.2,70.0,0.2565
2024-04-22,R0035,cloudy,12.4,1,169,11,158,17.93,3029.42,35.56,704.49,85.18,0.2325
2024-04-22,R0017,cloudy,5.5,0,234,19,215,12.93,3025.29,38.7,558.88,78.17,0.1847
2024-04-22,R0060,cloudy,7.2,0,235,51,184,10.3,2419.58,43.35,664.66,55.82,0.2747
2024-04-22,R0020,sunny,16.0,1,213,58,155,11.72,2497.03,48.61,855.59,51.37,0.3426
2024-04-22,R0003,cloudy,8.8,0,300,99,201,12.55,3764.68,39.85,532.03,94.48,0.1413
2024-04-22,R0039,rainy,10.3,0,274,109,165,10.21,2797.82,42.45,661.21,65.91,0.2363
2024-04-22,R0030,cloudy,10.5,0,174,29,145,11.28,1963.02,30.05,625.65,65.33,0.3187
2024-04-22,R0025,cloudy,8.2,0,139,47,92,11.86,1648.65,21.88,356.3,75.35,0.2161
2024-04-22,R0042,rainy,15.7,0,328,88,240,18.87,6189.9,68.26,912.47,90.68,0.1474
2024-04-22,R0046,cloudy,16.1,0,387,101,286,11.54,4467.41,54.16,789.55,82.49,0.1767
2024-04-22,R0033,sunny,10.1,0,227,66,161,13.96,3169.55,37.9,614.55,83.63,0.1939
2024-04-22,R0049,cloudy,13.0,0,226,46,180,13.63,3080.11,35.07,574.42,87.83,0.1865
2024-04-22,R0011,cloudy,3.5,0,349,56,293,10.35,3611.06,55.37,992.29,65.22,0.2748
2024-04-22,R0005,rainy,19.8,0,167,31,136,13.22,2208.41,23.67,398.45,93.29,0.1804
2024-04-22,R0053,sunny,22.0,0,250,64,186,13.19,3297.67,39.19,597.38,84.14,0.1812
2024-04-22,R0031,cloudy,17.5,0,191,63,128,13.89,2652.97,30.74,464.49,86.29,0.1751
2024-04-22,R0007,cloudy,14.9,0,269,71,198,14.12,3797.78,58.23,780.22,65.22,0.2054
2024-04-22,R0043,rainy,5.9,1,292,119,173,19.77,5772.34,71.88,983.19,80.3,0.1703
2024-04-22,R0037,sunny,15.2,0,202,22,180,12.49,2522.67,27.52,523.3,91.68,0.2074
2024-04-22,R0057,rainy,7.4,0,355,92,263,16.07,5704.39,54.78,909.22,104.13,0.1594
2024-04-22,R0052,cloudy,11.0,0,126,23,103,17.55,2210.97,24.93,414.71,88.69,0.1876
2024-04-22,R0028,sunny,10.1,0,238,64,174,10.38,2471.61,29.99,359.82,82.43,0.1456
2024-04-22,R0008,sunny,16.9,0,273,85,188,15.7,4286.16,52.84,731.15,81.11,0.1706
2024-04-22,R0054,rainy,17.3,1,389,75,314,9.17,3566.46,45.75,682.03,77.96,0.1912
2024-04-22,R0036,sunny,5.0,1,390,88,302,10.12,3945.29,47.73,633.0,82.66,0.1604
2024-04-22,R0051,cloudy,10.4,0,156,48,108,10.43,1626.58,14.6,269.84,111.38,0.1659
2024-04-22,R0027,cloudy,15.9,1,205,58,147,12.35,2531.49,21.43,324.69,118.1,0.1283
2024-04-22,R0006,cloudy,10.3,0,225,57,168,17.39,3911.79,54.22,785.38,72.14,0.2008
2024-04-22,R0050,sunny,8.0,0,214,82,132,13.58,2905.09,25.63,390.96,113.37,0.1346
2024-04-22,R0032,rainy,16.0,0,226,50,176,12.2,2756.47,48.48,602.9,56.86,0.2187
2024-04-22,R0019,sunny,23.4,1,300,40,260,11.74,3522.7,46.62,808.63,75.56,0.2295
2024-04-22,R0023,rainy,12.1,0,304,67,237,16.22,4932.01,51.45,843.41,95.86,0.171
2024-04-22,R0010,cloudy,18.2,0,193,66,127,8.8,1698.04,17.58,258.42,96.6,0.1522
2024-04-22,R0024,rainy,6.7,0,204,56,148,11.64,2374.06,36.76,533.98,64.58,0.2249
2024-04-22,R0013,rainy,15.7,0,257,47,210,12.59,3236.16,38.23,470.67,84.64,0.1454
2024-04-22,R0059,rainy,9.2,0,250,57,193,13.45,3362.44,29.22,538.39,115.09,0.1601
2024-04-23,R0032,cloudy,11.6,0,251,75,176,10.83,2718.27,46.5,578.32,58.45,0.2128
2024-04-23,R0005,sunny,7.5,0,242,56,186,11.8,2854.63,28.38,477.73,100.57,0.1674
2024-04-23,R0041,cloudy,7.7,0,184,37,147,14.73,2711.18,40.32,515.66,67.24,0.1902
2024-04-23,R0022,rainy,10.7,0,157,24,133,16.96,2662.43,34.69,516.87,76.76,0.1941
2024-04-23,R0011,sunny,17.7,0,363,102,261,9.13,3315.8,52.9,948.0,62.68,0.2859
2024-04-23,R0008,rainy,14.6,0,257,79,178,14.05,3610.96,35.54,491.72,101.61,0.1362
2024-04-23,R0010,sunny,20.0,0,199,33,166,8.65,1722.01,25.9,380.71,66.49,0.2211
2024-04-23,R0036,sunny,11.2,0,387,70,317,11.11,4297.75,46.4,615.39,92.63,0.1432
2024-04-23,R0043,rainy,10.3,0,286,114,172,14.26,4079.52,48.78,667.17,83.63,0.1635
2024-04-23,R0002,sunny,15.6,0,212,50,162,16.02,3397.0,38.22,510.89,88.88,0.1504
2024-04-23,R0037,cloudy,17.0,0,213,25,188,12.61,2685.02,33.58,638.57,79.97,0.2378
2024-04-23,R0048,sunny,13.9,0,135,19,116,12.78,1725.39,21.55,319.62,80.08,0.1852
2024-04-23,R0030,sunny,17.7,0,196,26,170,10.47,2051.82,34.35,715.18,59.74,0.3486
2024-04-23,R0057,cloudy,9.6,0,429,60,369,16.01,6867.61,63.67,1056.75,107.87,0.1539
2024-04-23,R0015,sunny,9.3,1,288,54,234,15.23,4384.9,63.36,877.21,69.21,0.2001
2024-04-23,R0051,sunny,10.0,1,216,31,185,8.46,1827.58,18.93,349.78,96.55,0.1914
2024-04-23,R0020,sunny,19.9,1,204,71,133,11.33,2311.23,36.17,636.59,63.9,0.2754
2024-04-23,R0001,sunny,14.8,1,379,76,303,14.88,5638.25,86.79,1041.45,64.97,0.1847
2024-04-23,R0060,sunny,18.9,0,314,53,261,11.09,3482.64,49.01,751.44,71.06,0.2158
2024-04-23,R0012,cloudy,10.3,0,232,82,150,13.22,3067.54,36.67,633.53,83.66,0.2065
2024-04-23,R0059,sunny,14.1,0,268,39,229,13.86,3715.02,28.4,523.29,130.83,0.1409
2024-04-23,R0026,cloudy,6.5,0,318,100,218,13.82,4395.94,97.17,1265.76,45.24,0.2879
2024-04-23,R0052,sunny,19.6,0,132,24,108,15.85,2091.61,32.54,541.37,64.27,0.2588
2024-04-23,R0024,sunny,5.9,0,231,62,169,10.97,2533.11,40.02,581.33,63.29,0.2295
2024-04-23,R0058,sunny,11.2,0,311,89,222,13.43,4178.26,55.54,870.17,75.22,0.2083
2024-04-23,R0040,sunny,15.7,0,328,43,285,15.3,5017.03,64.51,1215.52,77.78,0.2423
2024-04-23,R0031,cloudy,15.5,0,295,53,242,13.87,4090.32,47.7,720.64,85.75,0.1762
2024-04-23,R0027,rainy,14.3,0,204,50,154,12.04,2455.48,24.52,371.38,100.16,0.1512
2024-04-23,R0029,sunny,15.3,0,355,132,223,12.94,4593.76,58.49,1050.22,78.55,0.2286
2024-04-23,R0028,cloudy,17.3,0,252,54,198,8.39,2113.19,23.52,282.2,89.86,0.1335
2024-04-23,R0055,rainy,7.8,0,130,17,113,13.53,1759.2,32.31,640.38,54.44,0.364
2024-04-23,R0017,cloudy,25.1,0,228,39,189,12.62,2876.36,36.42,525.93,78.98,0.1828
2024-04-23,R0006,rainy,11.6,0,258,69,189,17.12,4416.9,65.09,942.71,67.86,0.2134
2024-04-23,R0042,sunny,12.3,0,462,64,398,16.15,7459.76,82.79,1106.58,90.11,0.1483
2024-04-23,R0025,sunny,11.9,0,175,55,120,11.03,1929.38,18.51,301.46,104.22,0.1562
2024-04-23,R0039,sunny,19.9,0,364,101,263,10.35,3768.8,51.28,798.78,73.49,0.2119
2024-04-23,R0004,sunny,13.3,0,288,64,224,15.22,4382.98,67.08,1008.77,65.34,0.2302
2024-04-23,R0049,cloudy,14.0,0,216,54,162,14.84,3204.67,48.13,788.39,66.58,0.246
2024-04-23,R0021,sunny,8.0,0,170,16,154,11.0,1869.95,25.46,399.15,73.46,0.2135
2024-04-23,R0035,sunny,14.6,0,150,22,128,17.04,2555.81,29.28,580.02,87.29,0.2269
2024-04-23,R0014,sunny,9.8,0,256,32,224,15.99,4094.58,55.33,953.04,74.01,0.2328
2024-04-23,R0034,cloudy,18.7,0,209,68,141,19.14,4001.15,37.36,619.2,107.08,0.1548
2024-04-23,R0056,sunny,19.7,0,227,38,189,14.55,3302.23,46.82,602.49,70.53,0.1824
2024-04-23,R0018,cloudy,13.0,0,131,22,109,9.8,1284.4,12.0,156.08,107.03,0.1215
2024-04-23,R0013,rainy,5.3,0,231,38,193,12.33,2847.59,39.7,488.78,71.72,0.1716
2024-04-23,R0023,sunny,16.8,0,408,117,291,15.07,6147.43,56.9,932.67,108.04,0.1517
2024-04-23,R0019,rainy,15.1,0,260,18,242,14.53,3777.62,60.35,1046.71,62.59,0.2771
2024-04-23,R0050,cloudy,21.1,0,189,56,133,13.94,2635.08,22.98,350.67,114.65,0.1331
2024-04-23,R0007,cloudy,11.4,0,309,96,213,14.13,4365.9,57.47,770.1,75.97,0.1764
2024-04-23,R0054,cloudy,16.7,0,343,100,243,10.9,3739.78,47.17,703.26,79.28,0.188
2024-04-23,R0053,cloudy,8.5,0,207,90,117,11.91,2466.02,30.81,469.6,80.04,0.1904
2024-04-23,R0046,sunny,14.8,0,453,119,334,11.22,5082.14,55.51,809.28,91.56,0.1592
2024-04-23,R0045,rainy,20.1,0,123,51,72,20.34,2501.77,34.86,428.18,71.76,0.1712
2024-04-23,R0044,cloudy,14.2,1,256,22,234,9.45,2419.04,31.35,444.38,77.17,0.1837
2024-04-23,R0003,cloudy,18.1,0,312,98,214,13.86,4322.95,54.53,728.02,79.28,0.1684
2024-04-23,R0047,sunny,21.8,0,235,57,178,15.27,3588.91,42.91,711.81,83.63,0.1983
2024-04-23,R0033,sunny,14.5,0,259,63,196,13.95,3613.75,36.18,586.6,99.89,0.1623
2024-04-23,R0038,sunny,2.5,0,124,31,93,12.01,1489.73,23.06,308.76,64.61,0.2073
2024-04-23,R0009,sunny,1.9,1,390,52,338,15.46,6028.77,65.92,1133.6,91.46,0.188
2024-04-23,R0016,cloudy,16.6,0,176,30,146,13.27,2334.69,34.31,491.52,68.05,0.2105
2024-04-24,R0043,sunny,11.6,0,274,123,151,19.01,5208.96,74.79,1022.93,69.65,0.1964
2024-04-24,R0052,cloudy,13.1,0,160,24,136,14.69,2350.1,38.3,637.11,61.37,0.2711
2024-04-24,R0005,rainy,12.4,0,209,15,194,15.71,3282.83,33.0,555.37,99.49,0.1692
2024-04-24,R0018,rainy,18.8,0,166,32,134,9.76,1619.82,17.65,229.55,91.78,0.1417
2024-04-24,R0027,sunny,5.7,1,283,28,255,13.54,3830.81,43.32,656.23,88.43,0.1713
2024-04-24,R0012,sunny,17.4,0,261,89,172,15.86,4139.55,34.67,599.06,119.39,0.1447
2024-04-24,R0045,sunny,13.8,0,167,64,103,20.68,3453.18,51.64,634.21,66.87,0.1837
2024-04-24,R0013,cloudy,17.6,0,204,36,168,13.71,2797.72,41.11,506.13,68.05,0.1809
2024-04-24,R0059,sunny,4.1,0,321,92,229,10.78,3461.16,40.92,754.1,84.58,0.2179
2024-04-24,R0029,cloudy,11.9,0,366,132,234,10.3,3771.18,58.37,1048.13,64.61,0.2779
2024-04-24,R0033,sunny,20.6,0,250,89,161,10.92,2730.43,26.75,433.8,102.06,0.1589
2024-04-24,R0035,sunny,21.2,0,143,21,122,18.48,2642.21,30.33,600.77,87.12,0.2274
2024-04-24,R0020,sunny,19.3,0,206,23,183,14.02,2888.23,52.9,931.1,54.6,0.3224
2024-04-24,R0050,sunny,18.3,0,281,111,170,14.16,3978.85,31.4,479.03,126.72,0.1204
2024-04-24,R0037,cloudy,10.8,0,246,77,169,14.04,3454.3,39.27,746.83,87.97,0.2162
2024-04-24,R0044,cloudy,14.8,0,205,45,160,9.59,1966.89,28.68,406.57,68.58,0.2067
2024-04-24,R0049,rainy,11.8,0,238,28,210,13.08,3112.59,38.41,629.17,81.03,0.2021
2024-04-24,R0024,cloudy,14.5,0,216,43,173,13.7,2960.23,53.44,776.24,55.39,0.2622
2024-04-24,R0058,sunny,17.4,0,410,90,320,13.57,5563.26,89.58,1403.45,62.1,0.2523
2024-04-24,R0011,cloudy,7.4,0,319,78,241,9.54,3043.41,48.66,872.07,62.54,0.2865
2024-04-24,R0040,rainy,16.4,0,337,63,274,12.72,4287.48,59.05,1112.68,72.61,0.2595
2024-04-24,R0042,rainy,13.9,0,341,102,239,18.14,6185.5,81.65,1091.41,75.76,0.1764
2024-04-24,R0039,sunny,19.3,0,408,148,260,9.61,3922.26,54.18,843.89,72.4,0.2152
2024-04-24,R0057,sunny,18.4,1,441,92,349,16.25,7167.97,74.62,1238.45,96.06,0.1728
2024-04-24,R0014,sunny,15.9,0,250,52,198,14.11,3527.89,39.74,684.62,88.77,0.1941
2024-04-24,R0048,cloudy,12.2,0,136,30,106,13.9,1889.87,24.68,366.09,76.58,0.1937
2024-04-24,R0007,sunny,17.0,0,319,113,206,14.08,4490.66,62.21,833.53,72.19,0.1856
2024-04-24,R0053,sunny,16.8,0,287,95,192,12.35,3544.05,39.31,599.2,90.15,0.1691
2024-04-24,R0009,rainy,21.7,0,252,85,167,13.88,3496.52,45.04,774.63,77.63,0.2215
2024-04-24,R0006,rainy,14.6,0,229,66,163,18.71,4284.87,57.64,834.8,74.34,0.1948
2024-04-24,R0025,sunny,6.9,0,174,63,111,10.46,1819.55,17.79,289.66,102.29,0.1592
2024-04-24,R0019,sunny,21.4,0,310,47,263,12.0,3720.59,59.23,1027.34,62.81,0.2761
2024-04-24,R0047,cloudy,17.5,1,354,93,261,17.18,6082.16,86.38,1432.78,70.41,0.2356
2024-04-24,R0016,rainy,10.2,0,150,27,123,16.13,2419.37,29.74,426.08,81.35,0.1761
2024-04-24,R0060,cloudy,19.3,0,264,73,191,7.92,2090.65,29.01,444.79,72.07,0.2128
2024-04-24,R0004,sunny,9.6,1,411,73,338,13.55,5567.53,76.82,1155.14,72.48,0.2075
2024-04-24,R0021,sunny,20.6,0,275,36,239,11.71,3219.51,32.98,517.13,97.62,0.1606
2024-04-24,R0055,sunny,12.2,0,165,43,122,14.11,2327.67,39.17,776.27,59.43,0.3335
2024-04-24,R0010,cloudy,12.2,0,259,78,181,9.42,2439.37,32.05,471.15,76.11,0.1931
2024-04-24,R0026,sunny,-4.6,0,396,69,327,12.73,5042.87,97.71,1272.81,51.61,0.2524
2024-04-24,R0046,sunny,9.3,0,426,101,325,12.62,5377.58,50.06,729.79,107.43,0.1357
2024-04-24,R0008,cloudy,17.1,0,252,56,196,14.97,3773.67,46.19,639.05,81.71,0.1693
2024-04-24,R0036,sunny,10.6,0,368,107,261,10.5,3865.67,36.45,483.4,106.06,0.125
2024-04-24,R0054,sunny,5.7,0,307,44,263,7.41,2275.78,26.1,389.06,87.2,0.171
2024-04-24,R0017,cloudy,7.3,0,202,64,138,12.37,2499.29,31.33,452.42,79.78,0.181
2024-04-24,R0030,sunny,9.3,0,189,46,143,12.24,2313.01,32.73,681.46,70.67,0.2946
2024-04-24,R0003,sunny,14.0,0,361,105,256,13.81,4984.93,53.23,710.65,93.66,0.1426
2024-04-24,R0038,sunny,12.9,0,124,30,94,14.08,1746.37,24.66,330.27,70.81,0.1891
2024-04-24,R0031,rainy,8.6,0,286,52,234,13.97,3994.28,61.63,931.15,64.81,0.2331
2024-04-24,R0028,sunny,4.3,0,219,32,187,11.26,2466.73,33.03,396.34,74.68,0.1607
2024-04-24,R0002,cloudy,9.6,0,263,74,189,13.64,3586.22,34.03,454.92,105.38,0.1269
2024-04-24,R0001,rainy,11.6,0,295,43,252,13.12,3871.79,59.12,709.42,65.49,0.1832
2024-04-24,R0034,rainy,19.4,0,207,55,152,16.8,3477.97,36.94,612.23,94.14,0.176
2024-04-24,R0056,cloudy,18.5,1,308,69,239,14.2,4373.91,57.74,743.04,75.75,0.1699
2024-04-24,R0041,cloudy,8.7,1,262,29,233,12.66,3316.76,37.27,476.66,88.99,0.1437
2024-04-24,R0023,sunny,12.4,0,348,127,221,16.24,5649.97,55.27,906.04,102.22,0.1604
2024-04-24,R0032,rainy,18.5,0,317,84,233,10.5,3329.4,49.06,610.09,67.87,0.1832
2024-04-24,R0015,sunny,9.7,0,236,22,214,13.77,3248.81,42.16,583.7,77.06,0.1797
2024-04-24,R0022,cloudy,14.2,0,222,73,149,16.38,3636.43,55.89,832.89,65.06,0.229
2024-04-24,R0051,cloudy,11.5,0,181,45,136,8.36,1512.64,16.94,313.07,89.28,0.207
2024-04-25,R0028,rainy,25.6,0,246,47,199,10.66,2623.27,35.01,420.09,74.93,0.1601
2024-04-25,R0046,rainy,7.7,0,437,136,301,9.06,3959.49,43.88,639.75,90.23,0.1616
2024-04-25,R0043,rainy,3.7,0,283,67,216,16.85,4769.07,65.08,890.14,73.28,0.1866
2024-04-25,R0002,rainy,14.3,0,319,120,199,15.21,4853.02,51.02,681.96,95.13,0.1405
2024-04-25,R0007,rainy,8.7,0,365,112,253,14.2,5182.66,71.8,962.09,72.18,0.1856
2024-04-25,R0038,sunny,11.5,0,125,35,90,11.52,1439.91,21.39,286.4,67.33,0.1989
2024-04-25,R0015,sunny,9.4,0,223,47,176,14.29,3187.41,44.32,613.61,71.92,0.1925
2024-04-25,R0041,sunny,9.3,0,290,46,244,12.53,3633.8,42.51,543.66,85.48,0.1496
2024-04-25,R0003,cloudy,20.4,0,385,75,310,14.7,5659.42,64.73,864.32,87.42,0.1527
2024-04-25,R0033,rainy,14.2,0,244,57,187,12.38,3020.26,32.47,526.55,93.01,0.1743
2024-04-25,R0005,sunny,14.1,0,277,49,228,12.18,3374.08,39.05,657.23,86.41,0.1948
2024-04-25,R0030,sunny,10.8,1,245,67,178,13.56,3321.03,35.78,744.88,92.83,0.2243
2024-04-25,R0053,cloudy,6.9,0,292,87,205,11.72,3423.0,47.18,719.07,72.55,0.2101
2024-04-25,R0060,sunny,8.8,0,414,145,269,11.75,4865.1,71.99,1103.8,67.58,0.2269
2024-04-25,R0045,rainy,14.3,0,121,42,79,18.06,2185.6,35.69,438.34,61.24,0.2006
2024-04-25,R0058,cloudy,16.3,0,412,134,278,14.15,5828.13,84.78,1328.17,68.75,0.2279
2024-04-25,R0006,sunny,7.3,0,319,58,261,18.35,5855.13,79.59,1152.82,73.56,0.1969
2024-04-25,R0049,cloudy,21.7,0,205,35,170,14.13,2896.46,30.4,497.88,95.29,0.1719
2024-04-25,R0036,sunny,7.3,0,377,59,318,10.43,3932.64,43.38,575.36,90.66,0.1463
2024-04-25,R0013,rainy,19.8,0,238,22,216,13.07,3110.35,46.76,575.67,66.52,0.1851
2024-04-25,R0001,sunny,9.6,0,411,91,320,15.93,6547.9,101.77,1221.23,64.34,0.1865
2024-04-25,R0056,cloudy,11.4,0,274,56,218,14.55,3987.45,45.6,586.72,87.45,0.1471
2024-04-25,R0022,rainy,12.6,0,237,82,155,19.22,4555.13,79.81,1189.37,57.07,0.2611
2024-04-25,R0059,sunny,16.2,1,354,81,273,13.7,4851.44,42.14,776.5,115.14,0.1601
2024-04-25,R0023,cloudy,13.8,0,340,35,305,15.37,5225.07,56.63,928.27,92.27,0.1777
2024-04-25,R0018,sunny,18.4,0,156,45,111,10.62,1657.08,23.13,300.88,71.63,0.1816
2024-04-25,R0052,cloudy,16.7,0,133,17,116,15.02,1997.6,34.27,570.12,58.29,0.2854
2024-04-25,R0034,rainy,12.7,0,233,48,185,16.04,3737.54,35.71,591.7,104.68,0.1583
2024-04-25,R0051,sunny,14.4,0,183,62,121,12.56,2298.13,26.1,482.24,88.06,0.2098
2024-04-25,R0017,sunny,-4.8,0,271,51,220,13.93,3776.31,47.55,686.66,79.42,0.1818
2024-04-25,R0035,rainy,16.9,0,126,23,103,20.81,2622.64,31.83,630.48,82.4,0.2404
2024-04-25,R0031,cloudy,16.6,0,325,80,245,19.02,6182.68,91.92,1388.76,67.26,0.2246
2024-04-25,R0004,cloudy,10.8,0,273,22,251,11.19,3055.4,44.77,673.22,68.25,0.2203
2024-04-25,R0011,sunny,15.6,0,393,106,287,11.64,4573.72,73.36,1314.71,62.34,0.2874
2024-04-25,R0020,cloudy,3.6,0,176,27,149,11.58,2038.52,37.02,651.67,55.06,0.3197
2024-04-25,R0014,sunny,18.5,0,272,54,218,12.7,3453.18,39.78,685.29,86.8,0.1985
2024-04-25,R0021,rainy,18.9,0,193,58,135,10.66,2057.73,34.06,534.03,60.42,0.2595
2024-04-25,R0008,sunny,7.8,0,288,82,206,12.83,3693.98,45.06,623.53,81.97,0.1688
2024-04-25,R0039,rainy,17.5,0,325,112,213,9.52,3092.4,42.09,655.67,73.47,0.212
2024-04-25,R0025,rainy,17.8,0,173,70,103,10.02,1732.85,15.9,258.83,109.02,0.1494
2024-04-25,R0042,cloudy,6.1,0,455,134,321,19.07,8679.0,95.66,1278.67,90.73,0.1473
2024-04-25,R0024,cloudy,15.9,0,198,57,141,10.86,2150.29,31.73,460.87,67.77,0.2143
2024-04-25,R0040,cloudy,4.8,0,300,47,253,16.07,4820.47,73.17,1378.73,65.88,0.286
2024-04-25,R0054,cloudy,16.3,0,404,111,293,8.07,3258.39,40.29,600.69,80.87,0.1844
2024-04-25,R0048,cloudy,15.1,0,153,32,121,12.16,1861.23,20.24,300.24,91.96,0.1613
2024-04-25,R0009,sunny,13.9,0,351,70,281,17.67,6201.45,82.97,1426.93,74.74,0.2301
2024-04-25,R0057,cloudy,16.9,0,285,61,224,16.26,4635.47,46.92,778.81,98.79,0.168
2024-04-25,R0050,sunny,12.5,1,327,114,213,13.17,4306.12,43.37,661.76,99.28,0.1537
2024-04-25,R0044,rainy,4.5,0,239,42,197,10.51,2512.31,37.84,536.46,66.39,0.2135
2024-04-25,R0032,rainy,8.3,0,322,127,195,12.21,3931.61,50.34,626.02,78.1,0.1592
2024-04-25,R0010,sunny,15.0,0,329,101,228,7.54,2482.21,31.58,464.22,78.61,0.187
2024-04-25,R0026,cloudy,15.7,0,441,87,354,14.17,6251.15,140.25,1826.89,44.57,0.2922
2024-04-25,R0019,cloudy,10.9,0,323,58,265,12.53,4046.93,57.04,989.32,70.95,0.2445
2024-04-25,R0047,sunny,17.0,0,312,33,279,16.52,5154.57,57.99,961.9,88.88,0.1866
2024-04-25,R0029,sunny,19.3,0,396,109,287,14.15,5603.47,78.76,1414.33,71.14,0.2524
2024-04-25,R0027,cloudy,21.8,0,242,18,224,12.06,2919.4,29.47,446.35,99.08,0.1529
2024-04-25,R0016,rainy,16.7,0,174,35,139,14.25,2480.02,35.95,515.03,68.99,0.2077
2024-04-25,R0012,sunny,19.0,0,261,114,147,15.62,4076.7,44.88,775.48,90.83,0.1902
2024-04-25,R0037,cloudy,8.2,0,229,84,145,14.36,3288.87,36.36,691.56,90.45,0.2103
2024-04-25,R0055,rainy,5.9,1,149,50,99,14.02,2089.27,33.5,664.0,62.36,0.3178
2024-04-26,R0031,rainy,11.0,0,376,63,313,13.27,4990.13,64.43,973.47,77.45,0.1951
2024-04-26,R0025,cloudy,8.0,0,212,54,158,9.52,2019.03,22.09,359.74,91.39,0.1782
2024-04-26,R0024,sunny,12.6,0,263,78,185,10.72,2820.44,52.02,755.56,54.22,0.2679
2024-04-26,R0004,sunny,7.2,0,398,92,306,13.95,5550.15,55.84,839.64,99.4,0.1513
2024-04-26,R0042,sunny,8.9,0,553,87,466,19.35,10702.32,157.57,2106.2,67.92,0.1968
2024-04-26,R0044,rainy,18.4,0,247,54,193,11.97,2957.2,36.22,513.53,81.64,0.1737
2024-04-26,R0021,sunny,11.6,0,346,87,259,11.11,3844.86,57.67,904.29,66.67,0.2352
2024-04-26,R0049,sunny,16.2,0,359,75,284,12.98,4660.53,62.2,1018.73,74.93,0.2186
2024-04-26,R0008,cloudy,15.3,1,419,89,330,14.94,6261.42,83.04,1149.02,75.4,0.1835
2024-04-26,R0026,sunny,17.2,0,441,92,349,13.97,6161.21,123.61,1610.21,49.84,0.2613
2024-04-26,R0037,sunny,13.6,0,315,78,237,15.54,4894.15,59.88,1138.82,81.73,0.2327
2024-04-26,R0030,rainy,11.9,0,214,10,204,12.52,2678.96,39.02,812.46,68.65,0.3033
2024-04-26,R0009,rainy,11.0,0,361,106,255,17.17,6196.99,78.27,1346.09,79.17,0.2172
2024-04-26,R0058,cloudy,13.7,0,316,33,283,13.49,4263.64,71.54,1120.7,59.6,0.2629
2024-04-26,R0055,sunny,24.0,0,201,66,135,14.73,2960.19,43.23,856.81,68.47,0.2894
2024-04-26,R0051,sunny,15.3,0,167,38,129,6.89,1150.59,16.52,305.26,69.65,0.2653
2024-04-26,R0029,sunny,18.1,1,450,66,384,15.04,6766.16,87.65,1573.94,77.19,0.2326
2024-04-26,R0034,rainy,11.2,0,289,84,205,16.96,4901.31,50.63,839.1,96.8,0.1712
2024-04-26,R0018,sunny,5.3,0,225,49,176,9.93,2235.27,26.41,343.5,84.64,0.1537
2024-04-26,R0035,sunny,13.9,0,195,39,156,15.81,3083.38,43.01,851.95,71.69,0.2763
2024-04-26,R0027,sunny,18.7,0,295,107,188,9.82,2896.72,31.64,479.25,91.56,0.1654
2024-04-26,R0059,cloudy,9.8,1,406,31,375,11.86,4814.82,58.1,1070.71,82.87,0.2224
2024-04-26,R0013,sunny,14.9,0,327,65,262,12.18,3984.29,54.44,670.18,73.19,0.1682
2024-04-26,R0019,rainy,16.3,0,269,17,252,11.05,2971.22,40.89,709.11,72.67,0.2387
2024-04-26,R0006,sunny,9.5,0,330,78,252,20.59,6795.94,96.55,1398.41,70.39,0.2058
2024-04-26,R0040,sunny,11.9,0,443,124,319,14.95,6624.94,96.72,1822.57,68.49,0.2751
2024-04-26,R0050,sunny,16.3,0,224,99,125,11.95,2676.22,25.75,392.89,103.92,0.1468
