date,restaurant_id,city,restaurant_type,weekday,weekday_name,month,is_weekend,is_holiday,weather,temperature,promotion_active,orders,delivery_orders,dine_in_orders,avg_order_value,revenue,staff_hours,hourly_wage,labor_cost,productivity_per_hour,personnel_cost_ratio
2024-08-10,R0007,Freiburg,casual_dining,5,Saturday,8,1,0,sunny,34.0,0,430,102,328,13.74,5908.52,78.27,13.4,1048.73,75.49,0.1775
2024-08-11,R0007,Freiburg,casual_dining,6,Sunday,8,1,0,rainy,10.1,1,403,127,276,13.67,5509.95,84.47,13.4,1131.92,65.23,0.2054
2024-08-12,R0007,Freiburg,casual_dining,0,Monday,8,0,0,sunny,10.7,0,303,81,222,13.98,4237.06,58.5,13.4,783.87,72.43,0.185
2024-08-13,R0007,Freiburg,casual_dining,1,Tuesday,8,0,0,sunny,18.4,0,263,27,236,11.31,2974.98,42.72,13.4,572.37,69.65,0.1924
2024-08-14,R0007,Freiburg,casual_dining,2,Wednesday,8,0,0,sunny,25.7,0,269,41,228,12.8,3443.95,48.57,13.4,650.86,70.9,0.189
2024-08-15,R0007,Freiburg,casual_dining,3,Thursday,8,0,0,sunny,15.4,0,329,81,248,14.37,4727.24,72.46,13.4,970.87,65.24,0.2054
2024-08-16,R0007,Freiburg,casual_dining,4,Friday,8,0,0,sunny,12.7,0,382,136,246,15.62,5966.13,87.21,13.4,1168.64,68.41,0.1959
2024-08-17,R0007,Freiburg,casual_dining,5,Saturday,8,1,0,rainy,21.7,0,343,50,293,12.44,4268.26,63.01,13.4,844.34,67.74,0.1978
2024-08-18,R0007,Freiburg,casual_dining,6,Sunday,8,1,0,sunny,31.5,1,451,97,354,13.67,6163.27,86.57,13.4,1160.05,71.19,0.1882
2024-08-19,R0007,Freiburg,casual_dining,0,Monday,8,0,0,sunny,22.0,0,249,60,189,12.21,3039.1,44.98,13.4,602.75,67.56,0.1983
2024-08-20,R0007,Freiburg,casual_dining,1,Tuesday,8,0,0,sunny,21.4,0,315,103,212,10.63,3348.94,46.54,13.4,623.59,71.96,0.1862
2024-08-21,R0007,Freiburg,casual_dining,2,Wednesday,8,0,0,sunny,23.9,0,335,36,299,13.53,4532.04,51.29,13.4,687.26,88.36,0.1516
2024-08-22,R0007,Freiburg,casual_dining,3,Thursday,8,0,0,sunny,27.4,0,308,53,255,12.49,3847.13,60.47,13.4,810.3,63.62,0.2106
2024-08-23,R0007,Freiburg,casual_dining,4,Friday,8,0,0,sunny,24.1,0,306,41,265,13.93,4261.79,59.54,13.4,797.75,71.58,0.1872
2024-08-24,R0007,Freiburg,casual_dining,5,Saturday,8,1,0,rainy,23.7,0,346,46,300,12.85,4446.9,67.11,13.4,899.19,66.27,0.2022
2024-08-25,R0007,Freiburg,casual_dining,6,Sunday,8,1,0,sunny,24.4,0,363,74,289,13.12,4764.28,75.57,13.4,1012.59,63.05,0.2125
2024-08-26,R0007,Freiburg,casual_dining,0,Monday,8,0,0,sunny,28.1,0,314,103,211,13.7,4301.64,58.51,13.4,784.05,73.52,0.1823
2024-08-27,R0007,Freiburg,casual_dining,1,Tuesday,8,0,0,rainy,22.0,0,244,49,195,11.85,2892.62,38.24,13.4,512.44,75.64,0.1772
2024-08-28,R0007,Freiburg,casual_dining,2,Wednesday,8,0,0,cloudy,31.6,0,251,43,208,12.2,3063.03,42.75,13.4,572.82,71.65,0.187
2024-08-29,R0007,Freiburg,casual_dining,3,Thursday,8,0,0,cloudy,28.6,0,267,94,173,11.38,3039.36,48.84,13.4,654.4,62.23,0.2153
2024-08-30,R0007,Freiburg,casual_dining,4,Friday,8,0,0,cloudy,22.1,0,347,17,330,11.53,4000.81,51.99,13.4,696.6,76.96,0.1741
2024-08-31,R0007,Freiburg,casual_dining,5,Saturday,8,1,0,sunny,32.1,0,367,93,274,13.58,4982.64,74.97,13.4,1004.53,66.46,0.2016
2024-09-01,R0007,Freiburg,casual_dining,6,Sunday,9,1,0,sunny,-0.6,0,376,61,315,12.96,4872.17,75.98,13.4,1018.08,64.13,0.209
2024-09-02,R0007,Freiburg,casual_dining,0,Monday,9,0,0,rainy,14.5,0,230,63,167,13.74,3159.64,46.38,13.4,621.53,68.12,0.1967
2024-09-03,R0007,Freiburg,casual_dining,1,Tuesday,9,0,0,cloudy,13.5,0,234,37,197,13.25,3100.42,42.26,13.4,566.29,73.36,0.1826
2024-09-04,R0007,Freiburg,casual_dining,2,Wednesday,9,0,0,rainy,18.4,0,248,55,193,13.29,3296.09,49.38,13.4,661.71,66.75,0.2008
2024-09-05,R0007,Freiburg,casual_dining,3,Thursday,9,0,0,sunny,14.4,0,294,57,237,12.41,3647.22,55.34,13.4,741.57,65.9,0.2033
2024-09-06,R0007,Freiburg,casual_dining,4,Friday,9,0,0,cloudy,14.0,0,385,88,297,14.09,5424.58,81.64,13.4,1093.89,66.45,0.2017
2024-09-07,R0007,Freiburg,casual_dining,5,Saturday,9,1,0,sunny,8.6,0,429,89,340,13.32,5714.03,74.22,13.4,994.56,76.98,0.1741
2024-09-08,R0007,Freiburg,casual_dining,6,Sunday,9,1,0,sunny,2.2,0,321,102,219,12.34,3961.78,61.19,13.4,819.86,64.75,0.2069
2024-09-09,R0007,Freiburg,casual_dining,0,Monday,9,0,0,sunny,7.2,0,247,38,209,12.83,3169.86,39.05,13.4,523.22,81.18,0.1651
2024-09-10,R0007,Freiburg,casual_dining,1,Tuesday,9,0,0,cloudy,15.9,0,266,14,252,13.93,3704.91,48.03,13.4,643.53,77.14,0.1737
2024-09-11,R0007,Freiburg,casual_dining,2,Wednesday,9,0,0,sunny,14.8,0,250,87,163,13.24,3309.13,50.6,13.4,678.08,65.39,0.2049
2024-09-12,R0007,Freiburg,casual_dining,3,Thursday,9,0,0,cloudy,2.7,0,379,42,337,13.83,5242.6,77.64,13.4,1040.38,67.52,0.1984
2024-09-13,R0007,Freiburg,casual_dining,4,Friday,9,0,0,cloudy,20.0,0,301,15,286,13.7,4123.46,52.96,13.4,709.68,77.86,0.1721
2024-09-14,R0007,Freiburg,casual_dining,5,Saturday,9,1,0,cloudy,12.0,0,351,74,277,13.64,4788.93,68.38,13.4,916.31,70.03,0.1913
2024-09-15,R0007,Freiburg,casual_dining,6,Sunday,9,1,0,sunny,15.7,0,301,93,208,15.72,4732.18,64.77,13.4,867.93,73.06,0.1834
2024-09-16,R0007,Freiburg,casual_dining,0,Monday,9,0,0,cloudy,10.6,0,227,69,158,13.99,3176.5,39.04,13.4,523.12,81.36,0.1647
2024-09-17,R0007,Freiburg,casual_dining,1,Tuesday,9,0,0,cloudy,14.2,0,301,27,274,11.37,3423.04,49.66,13.4,665.37,68.94,0.1944
2024-09-18,R0007,Freiburg,casual_dining,2,Wednesday,9,0,0,cloudy,18.9,1,266,33,233,13.34,3549.03,51.06,13.4,684.18,69.51,0.1928
2024-09-19,R0007,Freiburg,casual_dining,3,Thursday,9,0,0,rainy,13.0,0,294,86,208,14.79,4348.32,60.79,13.4,814.56,71.53,0.1873
2024-09-20,R0007,Freiburg,casual_dining,4,Friday,9,0,0,rainy,11.0,0,294,47,247,15.46,4544.56,65.88,13.4,882.82,68.98,0.1943
2024-09-21,R0007,Freiburg,casual_dining,5,Saturday,9,1,0,sunny,10.9,0,381,63,318,12.82,4884.04,69.6,13.4,932.66,70.17,0.191
2024-09-22,R0007,Freiburg,casual_dining,6,Sunday,9,1,0,cloudy,11.5,0,339,75,264,14.55,4932.52,70.42,13.4,943.6,70.04,0.1913
2024-09-23,R0007,Freiburg,casual_dining,0,Monday,9,0,0,rainy,10.2,0,196,57,139,12.3,2411.18,32.77,13.4,439.1,73.58,0.1821
2024-09-24,R0007,Freiburg,casual_dining,1,Tuesday,9,0,0,cloudy,10.3,0,234,50,184,13.58,3176.62,45.39,13.4,608.24,69.98,0.1915
2024-09-25,R0007,Freiburg,casual_dining,2,Wednesday,9,0,0,cloudy,13.2,0,278,62,216,15.48,4304.22,50.68,13.4,679.14,84.92,0.1578
2024-09-26,R0007,Freiburg,casual_dining,3,Thursday,9,0,0,cloudy,15.2,0,285,18,267,10.47,2982.85,49.31,13.4,660.74,60.49,0.2215
2024-09-27,R0007,Freiburg,casual_dining,4,Friday,9,0,0,rainy,9.1,0,282,59,223,14.1,3975.46,59.46,13.4,796.71,66.86,0.2004
2024-09-28,R0007,Freiburg,casual_dining,5,Saturday,9,1,0,cloudy,11.9,0,327,112,215,15.04,4917.64,62.55,13.4,838.1,78.62,0.1704
2024-09-29,R0007,Freiburg,casual_dining,6,Sunday,9,1,0,cloudy,6.5,0,313,67,246,13.86,4339.59,60.89,13.4,815.85,71.27,0.188
2024-09-30,R0007,Freiburg,casual_dining,0,Monday,9,0,0,cloudy,24.1,0,291,19,272,13.87,4036.3,57.47,13.4,770.01,70.24,0.1908
2024-10-01,R0007,Freiburg,casual_dining,1,Tuesday,10,0,0,cloudy,9.4,1,331,103,228,14.5,4798.05,65.5,13.4,877.62,73.26,0.1829
2024-10-02,R0007,Freiburg,casual_dining,2,Wednesday,10,0,0,rainy,6.7,0,264,53,211,13.8,3644.02,49.12,13.4,658.13,74.19,0.1806
2024-10-03,R0007,Freiburg,casual_dining,3,Thursday,10,0,1,cloudy,15.3,0,233,61,172,13.67,3184.39,41.34,13.4,553.95,77.03,0.174
2024-10-04,R0007,Freiburg,casual_dining,4,Friday,10,0,0,sunny,7.4,0,336,98,238,13.53,4545.55,72.18,13.4,967.13,62.98,0.2128
2024-10-05,R0007,Freiburg,casual_dining,5,Saturday,10,1,0,rainy,19.1,0,342,68,274,13.32,4555.27,61.08,13.4,818.45,74.58,0.1797
2024-10-06,R0007,Freiburg,casual_dining,6,Sunday,10,1,0,sunny,10.5,0,427,129,298,13.24,5654.51,75.6,13.4,1013.01,74.8,0.1792
2024-10-07,R0007,Freiburg,casual_dining,0,Monday,10,0,0,sunny,14.9,1,308,30,278,15.23,4691.51,72.91,13.4,976.94,64.35,0.2082
2024-10-08,R0007,Freiburg,casual_dining,1,Tuesday,10,0,0,rainy,12.6,0,297,69,228,10.52,3124.17,47.47,13.4,636.08,65.81,0.2036
2024-10-09,R0007,Freiburg,casual_dining,2,Wednesday,10,0,0,sunny,14.2,0,306,90,216,16.18,4949.66,67.78,13.4,908.25,73.02,0.1835
2024-10-10,R0007,Freiburg,casual_dining,3,Thursday,10,0,0,cloudy,9.2,0,279,69,210,12.9,3600.13,50.11,13.4,671.43,71.85,0.1865
2024-10-11,R0007,Freiburg,casual_dining,4,Friday,10,0,0,sunny,5.4,0,439,141,298,13.61,5974.93,90.15,13.4,1208.0,66.28,0.2022
2024-10-12,R0007,Freiburg,casual_dining,5,Saturday,10,1,0,cloudy,18.6,0,420,83,337,16.45,6907.7,105.83,13.4,1418.14,65.27,0.2053
2024-10-13,R0007,Freiburg,casual_dining,6,Sunday,10,1,0,cloudy,12.0,0,243,72,171,12.95,3148.04,41.26,13.4,552.88,76.3,0.1756
2024-10-14,R0007,Freiburg,casual_dining,0,Monday,10,0,0,sunny,16.6,0,295,74,221,14.1,4159.64,65.04,13.4,871.45,63.96,0.2095
2024-10-15,R0007,Freiburg,casual_dining,1,Tuesday,10,0,0,rainy,13.0,1,235,68,167,14.07,3306.38,51.35,13.4,688.02,64.39,0.2081
2024-10-16,R0007,Freiburg,casual_dining,2,Wednesday,10,0,0,rainy,14.4,0,262,50,212,11.38,2980.44,49.14,13.4,658.43,60.65,0.2209
2024-10-17,R0007,Freiburg,casual_dining,3,Thursday,10,0,0,sunny,17.5,0,280,86,194,13.46,3768.31,55.68,13.4,746.03,67.68,0.198
2024-10-18,R0007,Freiburg,casual_dining,4,Friday,10,0,0,cloudy,4.1,0,366,44,322,12.31,4507.0,69.2,13.4,927.25,65.13,0.2057
2024-10-19,R0007,Freiburg,casual_dining,5,Saturday,10,1,0,rainy,14.8,0,383,100,283,12.38,4740.27,65.35,13.4,875.72,72.53,0.1847
2024-10-20,R0007,Freiburg,casual_dining,6,Sunday,10,1,0,rainy,18.3,0,255,54,201,13.29,3390.2,43.19,13.4,578.71,78.5,0.1707
2024-10-21,R0007,Freiburg,casual_dining,0,Monday,10,0,0,cloudy,10.9,0,212,38,174,12.86,2726.31,39.44,13.4,528.52,69.12,0.1939
2024-10-22,R0007,Freiburg,casual_dining,1,Tuesday,10,0,0,cloudy,12.4,0,265,64,201,14.47,3833.76,62.16,13.4,832.86,61.68,0.2172
2024-10-23,R0007,Freiburg,casual_dining,2,Wednesday,10,0,0,cloudy,17.7,0,329,89,240,11.72,3854.58,61.37,13.4,822.38,62.81,0.2134
2024-10-24,R0007,Freiburg,casual_dining,3,Thursday,10,0,0,sunny,19.0,0,319,34,285,15.62,4981.6,65.26,13.4,874.52,76.33,0.1756
2024-10-25,R0007,Freiburg,casual_dining,4,Friday,10,0,0,cloudy,2.9,0,337,88,249,13.35,4497.76,63.09,13.4,845.44,71.29,0.188
2024-10-26,R0007,Freiburg,casual_dining,5,Saturday,10,1,0,cloudy,13.8,0,375,110,265,14.18,5317.37,85.27,13.4,1142.57,62.36,0.2149
2024-10-27,R0007,Freiburg,casual_dining,6,Sunday,10,1,0,sunny,13.7,0,322,67,255,12.39,3989.14,49.4,13.4,661.93,80.75,0.1659
2024-10-28,R0007,Freiburg,casual_dining,0,Monday,10,0,0,sunny,14.0,0,284,39,245,12.4,3520.82,60.24,13.4,807.23,58.44,0.2293
2024-10-29,R0007,Freiburg,casual_dining,1,Tuesday,10,0,0,cloudy,7.0,0,273,103,170,14.08,3844.53,50.32,13.4,674.33,76.39,0.1754
2024-10-30,R0007,Freiburg,casual_dining,2,Wednesday,10,0,0,cloudy,9.1,0,307,95,212,12.45,3821.63,58.6,13.4,785.18,65.22,0.2055
2024-10-31,R0007,Freiburg,casual_dining,3,Thursday,10,0,0,sunny,12.9,1,444,69,375,11.79,5236.08,69.65,13.4,933.28,75.18,0.1782
2024-11-01,R0007,Freiburg,casual_dining,4,Friday,11,0,0,cloudy,9.9,0,363,87,276,13.29,4825.8,72.77,13.4,975.04,66.32,0.202
2024-11-02,R0007,Freiburg,casual_dining,5,Saturday,11,1,0,rainy,3.6,0,349,74,275,13.66,4766.54,70.95,13.4,950.64,67.19,0.1994
2024-11-03,R0007,Freiburg,casual_dining,6,Sunday,11,1,0,sunny,12.7,0,379,104,275,13.61,5157.39,68.04,13.4,911.65,75.8,0.1768
2024-11-04,R0007,Freiburg,casual_dining,0,Monday,11,0,0,sunny,22.9,0,268,49,219,12.79,3428.63,44.91,13.4,601.74,76.35,0.1755
2024-11-05,R0007,Freiburg,casual_dining,1,Tuesday,11,0,0,sunny,17.9,0,310,81,229,12.72,3943.19,55.08,13.4,738.08,71.59,0.1872
2024-11-06,R0007,Freiburg,casual_dining,2,Wednesday,11,0,0,rainy,6.5,0,291,54,237,13.53,3937.16,54.82,13.4,734.51,71.83,0.1866
2024-11-07,R0007,Freiburg,casual_dining,3,Thursday,11,0,0,sunny,10.4,0,343,124,219,13.3,4562.94,58.26,13.4,780.61,78.33,0.1711
2024-11-08,R0007,Freiburg,casual_dining,4,Friday,11,0,0,sunny,8.7,0,294,70,224,14.0,4115.6,46.03,13.4,616.82,89.41,0.1499
2024-11-09,R0007,Freiburg,casual_dining,5,Saturday,11,1,0,cloudy,11.4,1,391,141,250,13.76,5378.67,78.36,13.4,1050.03,68.64,0.1952
2024-11-10,R0007,Freiburg,casual_dining,6,Sunday,11,1,0,cloudy,1.2,0,290,84,206,13.67,3965.7,52.52,13.4,703.78,75.5,0.1775
2024-11-11,R0007,Freiburg,casual_dining,0,Monday,11,0,0,cloudy,3.8,0,255,42,213,12.54,3198.8,47.98,13.4,642.9,66.67,0.201
2024-11-12,R0007,Freiburg,casual_dining,1,Tuesday,11,0,0,sunny,14.3,0,270,48,222,11.79,3183.9,42.52,13.4,569.71,74.89,0.1789
2024-11-13,R0007,Freiburg,casual_dining,2,Wednesday,11,0,0,cloudy,1.7,0,315,72,243,13.9,4377.83,71.14,13.4,953.21,61.54,0.2177
2024-11-14,R0007,Freiburg,casual_dining,3,Thursday,11,0,0,cloudy,6.7,0,306,80,226,12.34,3776.84,51.25,13.4,686.79,73.69,0.1818
2024-11-15,R0007,Freiburg,casual_dining,4,Friday,11,0,0,rainy,7.8,0,339,66,273,15.19,5148.36,70.83,13.4,949.04,72.69,0.1843
2024-11-16,R0007,Freiburg,casual_dining,5,Saturday,11,1,0,sunny,19.2,0,347,47,300,12.16,4219.42,60.1,13.4,805.38,70.2,0.1909
2024-11-17,R0007,Freiburg,casual_dining,6,Sunday,11,1,0,cloudy,9.5,0,290,75,215,13.53,3924.61,41.29,13.4,553.28,95.05,0.141
2024-11-18,R0007,Freiburg,casual_dining,0,Monday,11,0,0,rainy,3.3,0,299,61,238,12.68,3790.21,49.29,13.4,660.5,76.89,0.1743
2024-11-19,R0007,Freiburg,casual_dining,1,Tuesday,11,0,0,sunny,15.2,0,292,64,228,12.13,3540.51,57.19,13.4,766.31,61.91,0.2164
2024-11-20,R0007,Freiburg,casual_dining,2,Wednesday,11,0,0,cloudy,10.0,0,282,67,215,10.85,3058.98,45.61,13.4,611.2,67.06,0.1998
2024-11-21,R0007,Freiburg,casual_dining,3,Thursday,11,0,0,sunny,21.3,1,429,59,370,13.89,5959.08,75.57,13.4,1012.61,78.85,0.1699
2024-11-22,R0007,Freiburg,casual_dining,4,Friday,11,0,0,rainy,12.5,0,381,26,355,12.69,4836.47,67.11,13.4,899.19,72.07,0.1859
2024-11-23,R0007,Freiburg,casual_dining,5,Saturday,11,1,0,cloudy,14.4,0,458,85,373,11.77,5388.78,88.3,13.4,1183.19,61.03,0.2196
2024-11-24,R0007,Freiburg,casual_dining,6,Sunday,11,1,0,sunny,2.2,0,406,111,295,14.07,5713.75,72.65,13.4,973.52,78.64,0.1704
2024-11-25,R0007,Freiburg,casual_dining,0,Monday,11,0,0,cloudy,18.9,0,274,64,210,12.57,3445.33,51.01,13.4,683.46,67.55,0.1984
2024-11-26,R0007,Freiburg,casual_dining,1,Tuesday,11,0,0,sunny,20.9,0,308,84,224,12.41,3822.6,49.74,13.4,666.52,76.85,0.1744
2024-11-27,R0007,Freiburg,casual_dining,2,Wednesday,11,0,0,sunny,16.6,1,298,29,269,10.29,3066.17,51.12,13.4,684.93,59.99,0.2234
2024-11-28,R0007,Freiburg,casual_dining,3,Thursday,11,0,0,sunny,6.3,0,321,112,209,13.16,4223.4,63.45,13.4,850.16,66.57,0.2013
2024-11-29,R0007,Freiburg,casual_dining,4,Friday,11,0,0,cloudy,13.9,0,395,115,280,14.39,5682.8,79.41,13.4,1064.01,71.57,0.1872
2024-11-30,R0007,Freiburg,casual_dining,5,Saturday,11,1,0,cloudy,9.8,0,355,71,284,13.69,4860.67,71.96,13.4,964.28,67.54,0.1984
2024-12-01,R0007,Freiburg,casual_dining,6,Sunday,12,1,0,cloudy,6.4,0,340,50,290,12.21,4150.54,68.9,13.4,923.2,60.24,0.2224
2024-12-02,R0007,Freiburg,casual_dining,0,Monday,12,0,0,sunny,-3.7,0,317,91,226,14.5,4595.63,69.25,13.4,927.92,66.36,0.2019
2024-12-03,R0007,Freiburg,casual_dining,1,Tuesday,12,0,0,cloudy,12.3,0,260,43,217,11.01,2862.66,48.24,13.4,646.37,59.34,0.2258
2024-12-04,R0007,Freiburg,casual_dining,2,Wednesday,12,0,0,cloudy,3.1,0,407,166,241,15.69,6386.75,93.59,13.4,1254.13,68.24,0.1964
2024-12-05,R0007,Freiburg,casual_dining,3,Thursday,12,0,0,sunny,5.1,0,351,64,287,14.19,4981.73,60.97,13.4,816.91,81.71,0.164
2024-12-06,R0007,Freiburg,casual_dining,4,Friday,12,0,0,sunny,5.8,0,389,120,269,12.73,4952.49,69.12,13.4,926.16,71.65,0.187
2024-12-07,R0007,Freiburg,casual_dining,5,Saturday,12,1,0,cloudy,9.8,0,421,104,317,11.54,4856.66,74.78,13.4,1002.08,64.94,0.2063
2024-12-08,R0007,Freiburg,casual_dining,6,Sunday,12,1,0,cloudy,9.0,0,330,78,252,15.02,4955.01,64.88,13.4,869.34,76.37,0.1754
2024-12-09,R0007,Freiburg,casual_dining,0,Monday,12,0,0,sunny,-3.3,0,326,44,282,14.53,4737.25,72.3,13.4,968.79,65.52,0.2045
2024-12-10,R0007,Freiburg,casual_dining,1,Tuesday,12,0,0,cloudy,7.3,0,300,24,276,13.43,4028.2,57.92,13.4,776.14,69.54,0.1927
2024-12-11,R0007,Freiburg,casual_dining,2,Wednesday,12,0,0,rainy,7.2,0,274,66,208,12.94,3546.55,50.82,13.4,681.03,69.78,0.192
2024-12-12,R0007,Freiburg,casual_dining,3,Thursday,12,0,0,cloudy,7.0,0,297,105,192,13.03,3869.55,47.24,13.4,633.01,81.91,0.1636
2024-12-13,R0007,Freiburg,casual_dining,4,Friday,12,0,0,cloudy,2.6,0,414,87,327,13.44,5562.37,89.43,13.4,1198.38,62.2,0.2154
2024-12-14,R0007,Freiburg,casual_dining,5,Saturday,12,1,0,cloudy,5.7,0,284,37,247,13.12,3724.79,48.48,13.4,649.64,76.83,0.1744
2024-12-15,R0007,Freiburg,casual_dining,6,Sunday,12,1,0,rainy,11.4,0,283,79,204,11.81,3341.2,45.8,13.4,613.74,72.95,0.1837
2024-12-16,R0007,Freiburg,casual_dining,0,Monday,12,0,0,rainy,5.5,1,300,81,219,13.45,4034.54,66.51,13.4,891.16,60.66,0.2209
2024-12-17,R0007,Freiburg,casual_dining,1,Tuesday,12,0,0,snowy,3.0,0,282,19,263,14.11,3979.74,45.51,13.4,609.8,87.45,0.1532
2024-12-18,R0007,Freiburg,casual_dining,2,Wednesday,12,0,0,rainy,-0.2,0,310,102,208,12.99,4025.99,61.55,13.4,824.78,65.41,0.2049
2024-12-19,R0007,Freiburg,casual_dining,3,Thursday,12,0,0,snowy,4.4,0,270,72,198,13.39,3616.35,42.52,13.4,569.8,85.04,0.1576
2024-12-20,R0007,Freiburg,casual_dining,4,Friday,12,0,0,cloudy,2.7,0,422,90,332,14.21,5994.55,90.82,13.4,1217.0,66.0,0.203
2024-12-21,R0007,Freiburg,casual_dining,5,Saturday,12,1,0,sunny,3.0,0,446,132,314,13.69,6103.83,92.8,13.4,1243.5,65.77,0.2037
2024-12-22,R0007,Freiburg,casual_dining,6,Sunday,12,1,0,rainy,10.2,0,320,82,238,13.88,4441.76,66.91,13.4,896.56,66.38,0.2018
2024-12-23,R0007,Freiburg,casual_dining,0,Monday,12,0,0,rainy,11.5,0,319,85,234,13.95,4451.21,61.65,13.4,826.08,72.2,0.1856
2024-12-24,R0007,Freiburg,casual_dining,1,Tuesday,12,0,0,rainy,4.0,0,299,87,212,14.03,4194.91,64.22,13.4,860.55,65.32,0.2051
2024-12-25,R0007,Freiburg,casual_dining,2,Wednesday,12,0,1,rainy,-1.1,0,224,32,192,15.16,3396.84,48.07,13.4,644.09,70.67,0.1896
2024-12-26,R0007,Freiburg,casual_dining,3,Thursday,12,0,1,rainy,0.8,0,233,82,151,14.74,3433.84,48.58,13.4,650.9,70.69,0.1896
2024-12-27,R0007,Freiburg,casual_dining,4,Friday,12,0,0,rainy,4.6,0,360,64,296,16.0,5760.27,88.74,13.4,1189.03,64.91,0.2064
2024-12-28,R0007,Freiburg,casual_dining,5,Saturday,12,1,0,cloudy,6.6,0,501,138,363,13.93,6981.34,114.95,13.4,1540.26,60.73,0.2206
2024-12-29,R0007,Freiburg,casual_dining,6,Sunday,12,1,0,cloudy,2.6,0,362,57,305,14.38,5204.41,76.74,13.4,1028.23,67.82,0.1976
2024-12-30,R0007,Freiburg,casual_dining,0,Monday,12,0,0,sunny,-1.5,0,271,13,258,12.82,3474.51,43.59,13.4,584.14,79.7,0.1681
2024-12-31,R0007,Freiburg,casual_dining,1,Tuesday,12,0,0,sunny,7.9,0,333,92,241,12.07,4020.46,56.4,13.4,755.77,71.28,0.188
2024-01-01,R0008,Mannheim,coffee_shop,0,Monday,1,0,1,sunny,16.8,0,188,17,171,13.61,2558.07,28.2,13.84,390.22,90.7,0.1525
2024-01-02,R0008,Mannheim,coffee_shop,1,Tuesday,1,0,0,cloudy,7.8,0,245,52,193,13.81,3383.36,33.68,13.84,466.0,100.46,0.1377
2024-01-03,R0008,Mannheim,coffee_shop,2,Wednesday,1,0,0,rainy,5.6,0,197,23,174,14.61,2877.86,32.93,13.84,455.59,87.4,0.1583
2024-01-04,R0008,Mannheim,coffee_shop,3,Thursday,1,0,0,cloudy,11.4,0,231,26,205,12.76,2948.4,36.91,13.84,510.64,79.89,0.1732
2024-01-05,R0008,Mannheim,coffee_shop,4,Friday,1,0,0,sunny,-3.2,0,289,41,248,15.15,4379.34,55.69,13.84,770.54,78.64,0.1759
2024-01-06,R0008,Mannheim,coffee_shop,5,Saturday,1,1,0,sunny,0.5,1,436,21,415,15.57,6786.63,81.63,13.84,1129.48,83.14,0.1664
2024-01-07,R0008,Mannheim,coffee_shop,6,Sunday,1,1,0,rainy,-4.7,1,293,81,212,15.51,4544.12,49.18,13.84,680.47,92.4,0.1497
2024-01-08,R0008,Mannheim,coffee_shop,0,Monday,1,0,0,rainy,-0.0,0,192,19,173,16.61,3189.19,36.14,13.84,500.0,88.25,0.1568
2024-01-09,R0008,Mannheim,coffee_shop,1,Tuesday,1,0,0,sunny,1.0,0,227,50,177,13.52,3068.56,36.97,13.84,511.49,83.01,0.1667
2024-01-10,R0008,Mannheim,coffee_shop,2,Wednesday,1,0,0,cloudy,-0.4,0,261,62,199,14.43,3766.57,43.24,13.84,598.29,87.11,0.1588
2024-01-11,R0008,Mannheim,coffee_shop,3,Thursday,1,0,0,sunny,11.3,0,255,60,195,14.19,3617.72,45.91,13.84,635.28,78.79,0.1756
2024-01-12,R0008,Mannheim,coffee_shop,4,Friday,1,0,0,sunny,0.6,0,320,46,274,12.64,4044.2,40.96,13.84,566.73,98.74,0.1401
2024-01-13,R0008,Mannheim,coffee_shop,5,Saturday,1,1,0,sunny,4.2,0,299,38,261,14.33,4285.77,54.08,13.84,748.3,79.24,0.1746
2024-01-14,R0008,Mannheim,coffee_shop,6,Sunday,1,1,0,cloudy,6.4,0,212,33,179,14.26,3023.59,36.34,13.84,502.87,83.19,0.1663
2024-01-15,R0008,Mannheim,coffee_shop,0,Monday,1,0,0,cloudy,7.1,0,201,60,141,14.07,2827.1,33.71,13.84,466.47,83.86,0.165
2024-01-16,R0008,Mannheim,coffee_shop,1,Tuesday,1,0,0,cloudy,2.8,0,220,71,149,13.97,3072.55,36.79,13.84,509.0,83.52,0.1657
2024-01-17,R0008,Mannheim,coffee_shop,2,Wednesday,1,0,0,sunny,4.1,0,272,69,203,16.01,4353.92,53.91,13.84,745.86,80.77,0.1713
2024-01-18,R0008,Mannheim,coffee_shop,3,Thursday,1,0,0,sunny,0.3,0,279,59,220,13.12,3660.5,40.49,13.84,560.16,90.42,0.153
2024-01-19,R0008,Mannheim,coffee_shop,4,Friday,1,0,0,snowy,4.7,0,241,27,214,16.67,4017.39,43.1,13.84,596.34,93.21,0.1484
2024-01-20,R0008,Mannheim,coffee_shop,5,Saturday,1,1,0,rainy,8.3,1,402,71,331,13.83,5557.89,61.01,13.84,844.08,91.11,0.1519
2024-01-21,R0008,Mannheim,coffee_shop,6,Sunday,1,1,0,cloudy,2.3,1,281,93,188,13.08,3676.18,40.47,13.84,559.99,90.83,0.1523
2024-01-22,R0008,Mannheim,coffee_shop,0,Monday,1,0,0,sunny,2.4,0,253,53,200,15.19,3842.24,38.02,13.84,526.01,101.07,0.1369
2024-01-23,R0008,Mannheim,coffee_shop,1,Tuesday,1,0,0,sunny,2.4,0,259,46,213,16.01,4146.19,52.17,13.84,721.78,79.48,0.1741
